Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla,Unnamed: 17
2021-02-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 09:00:00,30.815,37.156,31.982,33.942,40.207,41.788,46.296,33.187,32.216,,,,,,,,
2021-02-11 10:00:00,143.114,170.048,152.653,152.305,174.165,175.416,187.579,151.015,150.697,,,,,,,,
2021-02-11 11:00:00,275.96,314.383,284.709,280.596,318.071,320.597,339.292,282.797,292.529,,,,,,,,
2021-02-11 12:00:00,389.007,405.874,386.489,376.65,422.016,434.544,450.475,389.467,409.704,,,,,,,,
2021-02-11 13:00:00,475.332,451.98,455.153,439.116,486.562,513.189,521.196,466.019,497.0,,,,,,,,
2021-02-11 14:00:00,521.103,455.885,486.865,462.477,507.723,541.679,543.911,503.821,541.073,,,,,,,,
2021-02-11 15:00:00,494.608,413.869,477.995,431.233,471.884,473.069,492.799,486.269,508.167,,,,,,,,
2021-02-11 16:00:00,421.801,338.895,425.904,362.073,395.387,364.212,399.625,423.846,428.42,,,,,,,,
2021-02-11 17:00:00,296.815,266.142,295.132,272.185,291.029,268.789,273.437,294.932,299.21,,,,,,,,
2021-02-11 18:00:00,173.006,158.297,166.232,159.276,168.585,154.554,156.353,172.017,174.715,,,,,,,,
2021-02-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 09:00:00,37.565,32.623,33.509,34.842,36.191,40.822,39.462,33.365,38.971,,,,,,,,
2021-02-12 10:00:00,159.477,151.795,153.969,146.544,151.913,158.667,145.372,145.356,164.143,,,,,,,,
2021-02-12 11:00:00,291.52,293.751,286.799,262.102,276.344,279.07,248.567,269.514,298.671,,,,,,,,
2021-02-12 12:00:00,408.199,419.8,410.179,361.373,377.58,397.2,337.933,386.468,415.066,,,,,,,,
2021-02-12 13:00:00,498.779,519.902,510.443,435.556,450.094,495.567,404.288,482.606,503.61,,,,,,,,
2021-02-12 14:00:00,548.326,575.216,568.152,474.056,485.613,552.72,436.769,538.926,550.847,,,,,,,,
2021-02-12 15:00:00,529.103,541.924,544.253,460.221,469.915,530.077,417.061,518.588,532.431,,,,,,,,
2021-02-12 16:00:00,460.113,457.545,468.819,403.271,410.922,455.977,358.727,448.454,464.319,,,,,,,,
2021-02-12 17:00:00,308.487,295.43,304.924,283.456,284.767,288.663,226.383,296.654,314.175,,,,,,,,
2021-02-12 18:00:00,180.392,174.303,182.257,167.137,167.02,166.64,136.552,174.405,183.887,,,,,,,,
2021-02-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 09:00:00,22.582,35.838,32.749,28.542,35.777,39.193,42.639,24.88,24.228,,,,,,,,
2021-02-13 10:00:00,110.802,164.171,148.02,139.517,152.514,153.49,163.559,125.126,113.09,,,,,,,,
2021-02-13 11:00:00,231.906,317.58,276.117,284.993,287.854,277.281,296.508,261.333,229.721,,,,,,,,
2021-02-13 12:00:00,367.893,444.108,384.815,417.13,418.169,407.3,413.194,392.587,362.462,,,,,,,,
2021-02-13 13:00:00,497.14,538.434,466.688,525.965,528.041,522.054,503.622,506.207,488.892,,,,,,,,
2021-02-13 14:00:00,580.69,581.587,496.961,586.658,588.774,589.232,548.26,572.514,570.454,,,,,,,,
2021-02-13 15:00:00,522.886,515.513,391.864,532.37,527.893,535.685,498.201,511.236,513.991,,,,,,,,
2021-02-13 16:00:00,412.944,403.97,254.655,428.017,417.764,430.764,402.949,401.375,406.379,,,,,,,,
2021-02-13 17:00:00,232.483,246.761,146.634,260.529,252.981,265.509,248.948,228.804,232.96,,,,,,,,
2021-02-13 18:00:00,126.323,133.343,94.265,134.802,134.015,135.522,133.34,127.631,131.465,,,,,,,,
2021-02-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 09:00:00,10.754,13.97,15.607,8.726,12.083,8.868,15.32,13.181,8.499,21.922,14.557,10.754,18.923,13.224,8.742,13.102,
2021-02-14 10:00:00,49.61,61.185,67.68,35.361,51.845,37.472,63.558,63.216,39.547,89.426,56.953,49.61,70.868,55.488,37.787,49.901,
2021-02-14 11:00:00,97.903,113.936,124.204,63.376,98.886,73.517,126.309,126.229,79.618,172.521,106.518,97.903,131.524,109.171,71.6,84.71,
2021-02-14 12:00:00,130.738,140.543,171.516,86.263,138.425,113.216,198.824,162.173,114.634,220.436,135.616,130.738,179.538,158.268,92.372,123.515,
2021-02-14 13:00:00,150.648,147.949,206.562,102.673,168.467,150.09,268.123,178.173,142.648,242.687,149.206,150.648,213.913,198.834,102.808,158.434,
2021-02-14 14:00:00,156.118,139.054,218.416,108.31,180.014,170.544,311.473,174.35,159.68,244.731,146.629,156.118,231.738,220.869,102.792,175.191,
2021-02-14 15:00:00,136.991,108.476,169.157,89.032,142.202,136.458,272.52,134.973,157.988,232.535,114.944,136.991,228.823,197.114,86.195,133.451,
2021-02-14 16:00:00,106.793,71.671,106.386,62.538,92.872,89.956,206.937,86.872,141.122,201.294,75.857,106.793,204.34,155.206,63.311,80.181,
2021-02-14 17:00:00,66.915,52.69,68.498,29.64,62.66,71.023,71.916,56.112,85.013,72.847,40.31,66.915,75.195,52.26,44.004,51.847,
2021-02-14 18:00:00,36.321,30.985,40.919,19.391,38.725,43.386,45.267,32.624,45.054,42.878,22.86,36.321,41.844,31.581,27.181,29.949,
2021-02-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 09:00:00,31.183,23.993,27.239,18.493,16.148,9.599,18.066,34.842,29.4,19.988,19.575,31.183,21.322,8.62,12.777,30.784,
2021-02-15 10:00:00,130.633,102.3,126.098,76.336,68.102,37.908,65.979,139.473,122.488,72.184,67.565,130.633,77.004,30.815,52.697,128.655,
2021-02-15 11:00:00,245.423,193.595,248.198,142.2,129.724,71.966,118.389,252.582,230.135,130.612,117.847,245.423,139.253,56.195,100.834,240.219,
2021-02-15 12:00:00,335.06,273.596,357.127,204.659,176.591,108.2,155.507,354.369,315.583,166.469,150.986,335.06,172.966,88.763,150.383,350.993,
2021-02-15 13:00:00,398.204,336.509,445.072,256.667,208.912,140.997,178.451,434.964,376.857,184.429,169.102,398.204,185.704,120.988,194.397,446.501,
2021-02-15 14:00:00,428.449,372.591,496.37,289.595,224.023,161.498,185.438,481.074,408.456,187.118,172.478,428.449,183.052,143.204,223.521,505.812,
2021-02-15 15:00:00,409.98,362.686,474.692,290.886,214.75,149.819,168.958,469.275,400.216,177.785,159.36,409.98,173.577,136.3,221.128,486.438,
2021-02-15 16:00:00,354.92,318.762,408.667,263.738,186.301,123.498,138.435,413.583,355.583,153.831,133.189,354.92,150.543,115.42,196.562,420.362,
2021-02-15 17:00:00,232.527,182.353,271.118,202.219,102.57,85.001,88.247,202.918,249.416,66.898,80.197,232.527,96.363,75.855,140.045,255.555,
2021-02-15 18:00:00,145.464,114.368,166.692,125.951,62.108,49.646,52.012,130.902,155.361,44.614,46.72,145.464,55.771,44.41,86.385,159.943,
2021-02-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 09:00:00,42.764,39.261,37.35,37.154,41.53,41.688,48.206,41.586,45.458,53.754,50.126,42.764,60.265,38.333,42.558,41.628,
2021-02-16 10:00:00,172.216,153.096,155.195,144.113,167.211,162.699,162.862,165.215,181.689,178.12,181.999,172.216,196.425,137.527,150.342,170.24,
2021-02-16 11:00:00,321.1,274.609,285.683,260.192,312.435,305.445,279.146,302.241,337.44,307.912,335.917,321.1,338.954,248.893,257.183,312.568,
2021-02-16 12:00:00,440.576,385.214,403.272,369.75,411.164,412.56,355.456,419.97,458.975,393.896,450.393,440.576,451.594,341.118,350.506,420.678,
2021-02-16 13:00:00,527.195,473.458,497.122,459.902,470.009,485.416,396.309,510.165,544.478,441.398,527.338,527.195,529.741,409.595,420.911,493.755,
2021-02-16 14:00:00,568.423,520.292,548.459,507.734,487.357,514.328,401.494,555.049,583.173,450.261,559.011,568.423,560.749,440.525,455.207,523.748,
2021-02-16 15:00:00,529.93,480.909,513.199,455.603,448.222,465.073,362.614,508.252,544.1,412.741,520.658,529.93,510.392,394.413,425.754,485.735,
2021-02-16 16:00:00,444.699,397.87,431.226,362.086,372.202,376.179,295.336,416.262,457.585,342.024,436.767,444.699,416.307,314.108,358.147,406.248,
2021-02-16 17:00:00,266.548,213.048,283.861,210.63,217.809,220.032,154.761,253.212,274.023,167.789,271.672,266.548,232.777,213.739,242.246,248.593,
2021-02-16 18:00:00,159.48,134.123,172.15,127.731,133.393,132.993,92.551,154.496,165.484,98.708,157.714,159.48,137.622,123.614,140.661,148.299,
2021-02-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 09:00:00,58.278,53.026,38.51,40.39,43.433,24.07,62.901,56.982,54.863,78.574,56.151,58.278,80.325,55.509,38.892,51.16,
2021-02-17 10:00:00,217.719,212.813,161.832,163.372,174.495,95.216,200.031,218.025,208.852,250.427,181.555,217.719,254.282,172.405,150.143,206.178,
2021-02-17 11:00:00,391.124,393.348,304.796,305.839,331.054,181.835,328.945,393.673,382.234,426.968,312.53,391.124,433.659,282.275,276.086,382.014,
2021-02-17 12:00:00,530.156,511.021,431.445,399.53,437.812,238.449,388.529,528.164,524.828,547.495,410.209,530.156,561.606,373.181,345.938,516.952,
2021-02-17 13:00:00,629.502,576.267,532.229,452.772,502.698,271.157,396.35,619.689,630.31,616.839,473.717,629.502,639.971,437.178,374.024,610.084,
2021-02-17 14:00:00,672.942,586.375,586.3,464.288,516.421,278.555,373.832,653.315,681.323,631.532,493.267,672.942,662.967,468.832,366.455,646.209,
2021-02-17 15:00:00,614.327,510.833,539.048,415.173,428.091,245.695,369.868,578.036,631.644,572.84,435.921,614.327,610.648,469.583,318.492,571.989,
2021-02-17 16:00:00,503.001,396.184,443.273,333.202,307.323,193.46,339.22,454.977,526.476,468.379,343.107,503.001,507.828,427.813,248.095,450.117,
2021-02-17 17:00:00,344.596,308.422,323.293,254.162,217.393,120.096,181.934,337.311,350.934,273.527,171.775,344.596,300.254,244.712,190.3,324.988,
2021-02-17 18:00:00,208.631,188.896,198.067,160.126,133.152,76.489,106.957,203.865,212.69,156.832,98.132,208.631,170.493,146.356,129.089,196.941,
2021-02-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 09:00:00,38.705,29.271,20.333,30.915,42.348,42.82,50.246,30.588,39.036,63.283,56.736,38.705,60.394,51.347,36.638,24.994,
2021-02-18 10:00:00,126.338,106.132,72.657,106.489,141.325,128.204,144.133,106.664,124.426,183.579,163.829,126.338,172.13,140.394,126.56,79.457,
2021-02-18 11:00:00,205.061,181.777,124.675,176.046,234.617,202.566,223.831,179.589,201.509,294.547,261.626,205.061,270.837,208.251,219.026,123.788,
2021-02-18 12:00:00,255.525,203.991,193.526,193.998,277.295,266.732,287.605,213.249,276.971,373.632,341.008,255.525,324.023,273.56,276.658,171.491,
2021-02-18 13:00:00,279.703,190.521,262.102,177.255,282.188,312.686,329.202,217.639,338.283,419.655,395.057,279.703,339.705,322.993,305.036,212.14,
2021-02-18 14:00:00,274.154,161.305,306.424,149.913,257.697,327.526,339.732,199.43,363.921,427.456,412.071,274.154,325.13,339.372,307.423,233.086,
2021-02-18 15:00:00,217.096,156.135,271.085,171.667,205.549,275.519,295.61,160.525,293.311,379.406,360.596,217.096,290.479,278.769,287.081,206.323,
2021-02-18 16:00:00,145.919,143.065,209.309,182.801,142.759,201.694,228.333,113.066,198.607,301.983,280.049,145.919,236.074,196.362,244.281,161.304,
2021-02-18 17:00:00,88.75,95.86,120.321,135.95,75.882,118.826,156.362,85.502,141.312,239.326,163.416,88.75,176.469,109.563,152.009,100.834,
2021-02-18 18:00:00,65.534,82.444,89.246,95.574,56.14,86.822,98.406,72.184,91.66,144.849,97.894,65.534,108.757,63.601,103.583,78.476,
2021-02-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-02-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
